"","HZGZY","HZGZZ","HZHAA","HZHAB","HZHAC","HZHAG"
"jgi.p|Suilu4|10017",3205.98082717045,3047.82667828079,4732.32268882624,1330.16532802577,1575.56449049118,1363.44364165128
"jgi.p|Suilu4|100491",24.7527858799448,49.3886210020294,64.7172259149391,22.4342711683897,11.2006954300321,7.02001874992076
"jgi.p|Suilu4|100526",913.872854687563,827.533783011781,723.837280617857,804.829478165979,650.884856656308,740.221977074978
"jgi.p|Suilu4|10094",1511.90016154703,1306.05464427589,1351.09654717804,898.30560803427,950.814589838277,800.282137490967
"jgi.p|Suilu4|101036",507.927166256468,512.544133509949,472.933573993786,334.644544928479,313.619472040898,255.840683330446
"jgi.p|Suilu4|101193",33.663788796725,27.4381227789052,45.7998829551877,28.97760025917,21.1568691456161,21.8400583330868
"jgi.p|Suilu4|101201",23.762674444747,16.4628736673431,28.8738392543575,19.629987272341,18.6678257167201,24.1800645830604
"jgi.p|Suilu4|1013261",512.877723432457,492.788685109137,452.024931775113,665.550044662227,630.972509225139,646.621727076035
"jgi.p|Suilu4|1014298",751.494579315125,567.420379067759,841.323936894208,558.987256612376,558.790249787155,474.241266661314
"jgi.p|Suilu4|102126",13.8615600927691,6.58514946693725,14.934744441909,9.34761298682903,14.9342605733761,20.2800541664378
"jgi.p|Suilu4|102388",101.981477825373,77.9242686920908,100.560612575521,109.3670719459,120.718606301457,78.0002083324529
"jgi.p|Suilu4|10256",1035.65656121689,1015.21054281949,1392.91383161538,1023.56362205778,1076.51128299753,974.222602072337
"jgi.p|Suilu4|1027956",189.111284122778,187.676759807712,168.264787378842,277.624105708822,253.882429747393,273.78073124691
"jgi.p|Suilu4|102810",8.91100291678014,6.58514946693725,6.96954740622421,7.47809038946322,9.95617371558405,6.24001666659623
"jgi.p|Suilu4|10291",2958.45296837101,3062.09450212582,3142.27023057766,3114.62464721143,3071.47959125768,2855.5876270511
"jgi.p|Suilu4|102961",51.4857946302852,41.7059466239359,53.7650799908725,94.4108911669732,108.273389156977,108.42028958211
"jgi.p|Suilu4|103203",97.0309206493837,77.9242686920908,78.6563207273875,85.9980394788271,90.8500851547045,108.42028958211
"jgi.p|Suilu4|103567",187.131061252383,242.553005365522,166.273488119921,333.709783629796,303.663298325314,325.260868746329
"jgi.p|Suilu4|1037566",13.8615600927691,5.48762455578104,6.96954740622421,1.86952259736581,9.95617371558405,9.36002499989435
"jgi.p|Suilu4|1037686",53.4660175006808,58.168820291279,52.7694303614119,60.7594844143887,44.8027817201282,56.1601499993661
"jgi.p|Suilu4|103942",81.189137686219,76.8267437809345,91.5997659103754,58.8899618170229,56.0034771501603,57.7201541660152
"jgi.p|Suilu4|103945",213.864070002723,172.311411051525,141.382247383405,68.2375748038519,93.3391285836005,71.7601916658567
"jgi.p|Suilu4|1040254",764.366027972696,1065.69668873268,1142.01012499131,688.919077129299,628.483465796243,528.061410410706
"jgi.p|Suilu4|104073",22.7725630095492,21.9504982231242,13.9390948124484,20.5647485710239,18.6678257167201,16.3800437498151
"jgi.p|Suilu4|1042247",6.93078004638455,9.87772420040587,10.9521459240666,5.60856779209742,8.71165200113605,7.02001874992076
"jgi.p|Suilu4|1042476",24.7527858799448,24.1455480454366,29.8694888838181,18.6952259736581,23.6459125745121,21.8400583330868
"jgi.p|Suilu4|1042538",17.8220058335603,27.4381227789052,21.9042918481332,16.8257033762922,4.97808685779203,10.9200291665434
"jgi.p|Suilu4|1045175",18.8121172687581,35.1207971569987,68.6998244327815,62.6290070117545,90.8500851547045,44.4601187494982
"jgi.p|Suilu4|10467",2324.78164984442,2748.20237753514,2714.1408899096,2331.29467891516,2263.78499858092,2194.92586247523
"jgi.p|Suilu4|10512",58.4165746766698,36.2183220681549,32.8564377721999,45.8033036354622,48.5363468634723,40.5601083328755
"jgi.p|Suilu4|10513",302.974099170525,290.844101456395,285.751443655193,319.688364149553,382.068166335538,343.200916662793
"jgi.p|Suilu4|1052116",23.762674444747,25.2430729565928,45.7998829551877,26.1733163631213,42.3137382912322,35.8800958329284
"jgi.p|Suilu4|105246",318.815882133689,320.477274057613,331.55132661038,378.578325966576,382.068166335538,388.441037495616
"jgi.p|Suilu4|10527",85.1495834270102,86.7044679813404,97.573663687139,79.4547103880467,93.3391285836005,88.9202374989964
"jgi.p|Suilu4|1053200",42.5747917135051,79.021793603247,53.7650799908725,42.0642584407306,29.8685211467522,12.4800333331925
"jgi.p|Suilu4|1053227",87.1298062974058,105.362391470996,66.7085251738603,21.4995098697068,28.6239994323042,26.520070833034
"jgi.p|Suilu4|1057307",4422.82778102854,4013.64860009825,4247.44131927893,1059.08455140773,1187.2737155834,1230.06328540278
"jgi.p|Suilu4|10576",48.5154603246919,79.021793603247,66.7085251738603,46.7380649341451,27.3794777178562,34.3200916662793
"jgi.p|Suilu4|105799",430.69847431104,467.545612152545,385.316406601253,595.442947261009,659.596508657444,624.781668742948
"jgi.p|Suilu4|105932",450.500703014996,563.030279423135,581.459383604991,414.099255316526,431.849034913458,482.041287494559
"jgi.p|Suilu4|106127",38.6143459727139,17.5603985784993,17.9216933302908,38.325213245999,41.0692165767842,39.780106249551
"jgi.p|Suilu4|1063432",199.012398474756,188.774284718868,275.794947360587,170.126556360288,138.141910303729,197.340527081106
"jgi.p|Suilu4|106419",152.47716102046,192.066859452336,208.090772557266,134.605627010338,102.050780584737,138.840370831766
