"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","proteinID"
"1739397",731.810520935706,0.00660712941644895,0.0899635070095286,0.0734423282959517,0.94145413541036,0.99993535276966,"1739397"
"2764984",412.022343447811,0.785935610253974,0.691068750008385,1.13727557532364,0.255423101936578,0.99993535276966,"2764984"
"2846331",2820.60415831353,0.0709758378689115,0.0961768900397063,0.73797185414926,0.460531552867159,0.99993535276966,"2846331"
"2854961",4206.23564666323,-0.194012507229441,0.300050831183831,-0.646598799489999,0.517891635196716,0.99993535276966,"2854961"
"2856429",1753.32237695203,-0.0779266571258422,0.101769110353625,-0.76572013703436,0.443842842581047,0.99993535276966,"2856429"
"2859797",1480.88398652092,-0.0118394532329367,0.104890495379158,-0.112874414313131,0.910130121093878,0.99993535276966,"2859797"
"2893674",417.773199226336,0.220980406745371,0.145436121287006,1.51943275707474,0.128653601860562,0.99993535276966,"2893674"
"72605",2305.41138225878,-0.276940848376121,0.365245509569551,-0.758232041517775,0.44831208262778,0.99993535276966,"72605"
"810602",893.405362176118,-0.192019708680715,0.155454795015894,-1.23521251731787,0.216751421894033,0.99993535276966,"810602"
