"","HZGZP","HZGZS","HZGZT","HZGZU","HZGZW","HZGZX"
"jgi.p|Suilu4|10017",717.695330775863,953.036041954438,1116.78696127889,749.131049672196,965.786498385823,770.893415282391
"jgi.p|Suilu4|100526",467.165133174432,534.303158846161,485.559548382127,550.485063466985,550.018835605543,611.575442790697
"jgi.p|Suilu4|10094",1024.22639607644,920.374877071992,1137.01860912815,1010.9060569172,1036.33685961543,1076.16720773422
"jgi.p|Suilu4|101036",100.212079040572,75.3719189594898,124.087440142099,90.9057902973002,93.1538750216113,80.1729151893687
"jgi.p|Suilu4|101201",38.3163831625717,41.8732883108277,36.4169661286595,34.5105315017529,45.8919825474114,69.8943363189368
"jgi.p|Suilu4|1013261",442.112113414289,582.038707520504,368.215990856446,526.075175331599,635.638206029818,608.491869129567
"jgi.p|Suilu4|1014298",707.379381462863,601.300420143485,647.412731176169,792.058783979255,660.296584712009,624.937595322259
"jgi.p|Suilu4|102388",82.5275945040006,101.333357712203,107.902121862695,82.4885874919947,102.74324450913,114.092225461794
"jgi.p|Suilu4|102475",0,2.51239729864966,2.69755304656737,0.841720280530558,2.7398198535768,2.05571577408638
"jgi.p|Suilu4|10256",1475.18075175901,1168.26474387209,1154.55270393083,1532.77263084615,1456.89920713946,1492.44965198671
"jgi.p|Suilu4|1027956",394.953487983432,394.446375887997,377.657426519432,428.435622790054,386.314599354329,343.304534272425
"jgi.p|Suilu4|102810",48.6323324755718,50.2479459729932,39.1145191752269,48.8197762707723,48.6318024009882,45.2257470299003
"jgi.p|Suilu4|10291",3514.7913016436,3053.40018362555,2899.86952505992,3826.46039529192,3445.32346587283,3588.25188366777
"jgi.p|Suilu4|102961",144.423290382001,123.107467633833,140.272758421503,186.861902277784,191.787389750376,164.45726192691
"jgi.p|Suilu4|103203",11.7896563577144,12.5619864932483,5.39510609313474,10.9423636468973,13.0141443044898,13.3621525315614
"jgi.p|Suilu4|103567",218.108642617716,288.088223578494,276.499187273155,236.523398829087,341.107571770312,279.577345275747
"jgi.p|Suilu4|1037566",54.527160654429,32.6611648824456,66.0900496409006,49.6614965513029,39.0424329134694,50.3650364651162
"jgi.p|Suilu4|1037686",11.7896563577144,26.7989045189297,24.2779774191063,48.8197762707723,29.4530634259506,32.891452385382
"jgi.p|Suilu4|103942",19.1581915812859,12.5619864932483,16.1853182794042,18.5178461716723,10.274324450913,12.3342946445183
"jgi.p|Suilu4|103945",620.430665824719,483.217747106951,446.4450292069,420.860140265279,410.97297803652,385.446707641196
"jgi.p|Suilu4|1040254",493.69185997929,493.26733630155,473.420559672574,499.140126354621,545.909105825178,414.226728478405
"jgi.p|Suilu4|104073",13.2633634024287,16.7493153243311,22.9292008958226,15.9926853300806,19.1787389750376,20.5571577408638
"jgi.p|Suilu4|1042247",61.8956958780005,56.9476721027256,56.6486139779148,59.7621399176696,63.7008115956607,56.5321837873754
"jgi.p|Suilu4|1042476",129.686219934858,100.495891945986,134.877652328369,110.265356749503,91.0990101314287,126.426520106312
"jgi.p|Suilu4|1042538",86.9487156381435,78.721782024356,75.5314853038864,79.1217063698724,89.0441452412461,86.3400625116278
"jgi.p|Suilu4|1045175",28.0004338495716,40.1983567783946,25.62675394239,50.5032168318335,37.672522986681,45.2257470299003
"jgi.p|Suilu4|10467",1534.12903354758,1773.75249284666,1868.0554847479,1429.24103634089,1551.42299208786,1532.53610958139
"jgi.p|Suilu4|10512",58.9482817885719,64.4848639986746,72.833932257319,97.6395525415447,60.2760367786897,72.9779099800664
"jgi.p|Suilu4|10513",608.641009467005,624.749461597549,673.039485118559,639.707413203224,684.270008430806,639.327605740863
"jgi.p|Suilu4|1052116",53.0534536097147,51.9228775054263,57.9973905011985,53.0283776734251,60.2760367786897,63.7271889966777
"jgi.p|Suilu4|105246",430.322457056575,396.958773186646,399.237850891971,458.737552889154,418.507482633857,461.508191282392
"jgi.p|Suilu4|10527",86.9487156381435,79.5592477905726,113.29722795583,113.632237871625,77.3999108635447,70.92219420598
"jgi.p|Suilu4|1053200",79.5801804145721,71.184590128407,76.8802618271701,73.2296644061585,47.2618924741998,51.3928943521594
"jgi.p|Suilu4|1053227",20.6318986260002,29.3113018175794,25.62675394239,16.8344056106112,18.4937840116434,14.3900104186046
"jgi.p|Suilu4|1057307",990.331134048008,1278.81022501268,2101.39382327598,707.886755926199,736.326585648766,677.358347561461
"jgi.p|Suilu4|10576",61.8956958780005,71.184590128407,98.460686199709,79.963426650403,67.8105413760259,89.4236361727574
"jgi.p|Suilu4|105799",592.430231975148,504.154391262365,501.744866661531,590.887636932452,530.840096630506,621.854021661129
"jgi.p|Suilu4|105932",191.581915812859,188.429797398724,225.245679388375,186.020181997253,204.801534054866,240.518745568106
"jgi.p|Suilu4|106127",38.3163831625717,16.7493153243311,32.3706365588084,32.8270909406917,28.0831534991622,28.7800208372093
"jgi.p|Suilu4|1063432",153.265532650287,187.592331632508,219.850573295241,156.559972178684,175.348470628915,197.348714312292
"jgi.p|Suilu4|106419",144.423290382001,123.94493340005,192.875042829567,103.531594505259,89.7291002046403,71.9500520930232
"jgi.p|Suilu4|106420",151.791825605573,152.418769451413,192.875042829567,176.761258911417,158.22459654406,174.735840797342
"jgi.p|Suilu4|106445",607.167302422291,692.584188661089,685.178473828112,747.447609111135,783.588478122966,653.717616159468
"jgi.p|Suilu4|106512",232.845713064859,229.465619943336,268.406528133453,239.048559670678,214.390903542385,250.797324438538
"jgi.p|Suilu4|106594",51.5797465650004,51.9228775054263,70.1363792107516,58.0786993566085,34.24774816971,43.1700312558139
"jgi.p|Suilu4|1066669",321.268135747717,449.719116458289,426.213381357644,339.213273053815,347.27216644086,328.91452385382
"jgi.p|Suilu4|10667",1168.64968645844,1117.17933213288,1080.36999515023,998.280252709241,1000.71920151893,1004.21715564119
"jgi.p|Suilu4|107023",1252.65098800715,1161.56501774236,1336.63753457413,1631.25390366822,1371.27983671519,1430.77817876412
"jgi.p|Suilu4|107028",92.8435438170007,74.5344531932732,98.460686199709,96.7978322610141,94.5237849483997,93.5350677209301
"jgi.p|Suilu4|10711",1921.71398630744,2065.19057949002,1756.10703331536,1597.585092447,1849.37840116434,1745.30269219933
