"","HZHCG","HZHCH","HZHCN","HZHCO","HZHCP"
"jgi.p|Suilu4|100092",1532.0269082499,1524.94173565596,1868.71292600117,3532.75818139462,3944.52717222157
"jgi.p|Suilu4|10017",503.096034805626,535.902183900805,574.10990278098,305.00893955966,364.761630643872
"jgi.p|Suilu4|100526",477.514880493476,444.860886249703,586.802089283139,1054.95360022955,1103.46770221356
"jgi.p|Suilu4|10094",380.87496420313,382.78727421486,335.496796540396,654.039787921745,589.740482551491
"jgi.p|Suilu4|101036",670.794713074168,577.284591924033,871.953212698305,584.862502660792,590.250638678266
"jgi.p|Suilu4|101193",39.7929067077897,37.2441672209053,32.1535391388021,45.5941198310832,66.320296480704
"jgi.p|Suilu4|101201",125.063421081625,128.285464872007,126.075719254777,146.215625665198,199.981201695661
"jgi.p|Suilu4|1013261",841.335741821838,740.745103615784,711.6085898877,970.054204682012,1373.85044940412
"jgi.p|Suilu4|1014298",1570.39863971813,1531.14909685944,1689.75309632073,1128.84751857647,957.563049956012
"jgi.p|Suilu4|102126",240.178615486302,194.497317709172,159.9215499272,220.109544012126,184.676517892422
"jgi.p|Suilu4|102388",1293.26946800316,1545.63293966757,1271.3340146329,847.421744446685,1060.61458756449
"jgi.p|Suilu4|10256",3066.89616697893,3287.83231744548,1779.02147471925,4013.85475616398,3908.30608722057
"jgi.p|Suilu4|1027956",29.8446800308422,24.8294448139369,24.1151543541016,6.28884411463217,6.12187352129576
"jgi.p|Suilu4|10291",6361.18037228809,6271.50393592023,5469.90930954701,5200.8740828008,5850.47046185165
"jgi.p|Suilu4|102961",658.004135918093,728.330381208816,622.340211489184,1152.43068400634,1038.67787411318
"jgi.p|Suilu4|103203",27.0023295517144,45.520648825551,36.3842679728551,28.2997985158448,28.0585869726056
"jgi.p|Suilu4|103567",727.641722656725,618.666999947261,718.80082890559,415.063711565723,514.237375788844
"jgi.p|Suilu4|1037566",5.68470095825566,10.345602005807,9.7306763183217,4.71663308597413,8.16249802839434
"jgi.p|Suilu4|1037686",147.802224914647,117.9398628662,94.34525299938,75.466129375586,77.5437312697463
"jgi.p|Suilu4|103942",4.26352571869175,0,5.0768746008635,3.14442205731608,2.55078063387323
"jgi.p|Suilu4|1040254",370.926737526182,438.653525046218,322.381537154832,855.282799589975,1119.28254214357
"jgi.p|Suilu4|104073",51.162308624301,72.4192140406493,78.2684834299789,92.7604506908245,71.4218577484505
"jgi.p|Suilu4|1042247",49.7411333847371,55.866250831358,45.6918714077715,48.7385418883993,50.50545655069
"jgi.p|Suilu4|1042476",103.745792488166,74.4883344418107,67.2685884614413,80.1827624615601,48.9749881703661
"jgi.p|Suilu4|1042538",19.8964533538948,26.8985652150983,26.6535916545334,12.5776882292643,16.8351521835633
"jgi.p|Suilu4|10467",18679.9273488281,17997.2092493019,19924.1943710888,18824.0826461227,18123.2964036693
"jgi.p|Suilu4|10512",93.7975658112185,64.1427324360036,85.0376495644636,108.482560977405,78.5640435232956
"jgi.p|Suilu4|10513",814.333412270124,920.758578516827,808.069207304106,1385.11791624773,1312.63171419117
"jgi.p|Suilu4|1052116",251.548017402813,322.78278258118,246.651491025285,117.915827149353,107.132786622676
"jgi.p|Suilu4|105246",510.201911003446,571.077230720549,462.418661561983,490.529840941309,415.267087194562
"jgi.p|Suilu4|10527",3396.60882255776,3091.26587933514,3929.07786818494,438.646876995594,686.670146638674
"jgi.p|Suilu4|1053200",183.331605903745,146.90754848246,199.690400967298,15.7221102865804,24.487494085183
"jgi.p|Suilu4|1053227",19.8964533538948,43.4515284243896,35.9611950894498,14.1498992579224,19.3859328174366
"jgi.p|Suilu4|105613",2.84235047912783,4.13824080232282,2.96151018383704,1.57221102865804,2.55078063387323
"jgi.p|Suilu4|1057307",1145.46724308852,1065.59700659813,1118.60470372359,828.555212102788,807.066992557491
"jgi.p|Suilu4|10576",190.437482101565,219.326762523109,222.536336671183,163.509946980436,168.861677962408
"jgi.p|Suilu4|105799",649.47708448071,571.077230720549,438.303507207882,850.566166504001,818.800583473308
"jgi.p|Suilu4|105932",3596.99453133627,3097.47324053863,3833.04032365194,806.544257701575,740.236539950012
"jgi.p|Suilu4|106127",574.154796783822,589.699314331001,584.686724866113,303.436728531002,278.035089092182
"jgi.p|Suilu4|106313",11.3694019165113,10.345602005807,9.7306763183217,0,0.510156126774647
"jgi.p|Suilu4|1063432",6383.91917612111,6172.18615666448,6960.39507778385,748.372449641228,802.985743543294
"jgi.p|Suilu4|106419",676.479414032424,604.183157139131,544.917873826015,306.581150588318,334.662419164168
"jgi.p|Suilu4|106420",557.100693909055,490.381535075254,467.072463279442,132.065726407276,137.23199810238
"jgi.p|Suilu4|106445",2383.31087674869,1899.45252826617,2400.51554044162,1550.20007425683,1195.295805033
"jgi.p|Suilu4|106512",306.973851745806,268.985652150983,250.882219859338,438.646876995594,331.091326276746
"jgi.p|Suilu4|106594",39.7929067077897,72.4192140406493,47.3841629413926,78.6105514329021,133.660905214957
"jgi.p|Suilu4|1066669",751.801701729312,602.11403673797,932.029562141857,743.655816555254,855.531824601082
"jgi.p|Suilu4|10667",4772.30645445563,4523.09719693884,4679.18609046252,3927.38314958779,3814.43735989403
"jgi.p|Suilu4|107023",885.39217424832,1030.42195977838,923.145031590346,1913.38082187684,1863.60033110778
"jgi.p|Suilu4|107028",144.959874435519,115.870742465039,84.191503797653,34.5886426304769,70.4015454949012
"jgi.p|Suilu4|1070409",258.653893600633,242.087086935885,236.074668940153,180.804268295675,186.717142399521
"jgi.p|Suilu4|10711",1998.17238682687,1965.66438110334,2247.78622953231,3927.38314958779,3624.65928073386
"jgi.p|Suilu4|10712",1907.21717149478,1597.36094969661,2296.86268400733,833.271845188762,690.751395652871
"jgi.p|Suilu4|1073756",1352.95882806485,1322.16793634214,1603.02315522265,1503.03374339709,1377.93169841832
"jgi.p|Suilu4|1074661",653.740610199401,533.833063499643,583.840579099302,284.570196187106,269.872591063788
"jgi.p|Suilu4|1074667",599.735951095973,589.699314331001,692.993383017867,509.396373285206,529.542059592083
"jgi.p|Suilu4|10757",1384.22468333525,1400.79451158627,1997.75015543979,2638.17010608819,2360.49239858629
"jgi.p|Suilu4|107633",68.216411499068,95.1795384534248,80.3838478470054,9.43326617194825,9.18281028194364
"jgi.p|Suilu4|107703",144.959874435519,198.635558511495,160.344622810605,59.7440190890056,87.2366976784646
"jgi.p|Suilu4|107730",7.10587619781958,22.7603244127755,16.9229153362117,14.1498992579224,17.8554644371126
"jgi.p|Suilu4|1077578",181.910430664181,180.013474901042,167.536861828495,171.371002123727,110.193723383324
"jgi.p|Suilu4|108059",58.2681848221206,64.1427324360036,61.3455680937672,34.5886426304769,51.0156126774647
"jgi.p|Suilu4|10847",541.467766273852,645.565565162359,621.494065722373,125.776882292643,141.823403243352
"jgi.p|Suilu4|10854",622.474754928995,645.565565162359,486.95688879949,314.442205731608,257.118687894422
"jgi.p|Suilu4|10863",225.966863090663,211.050280918464,230.574721455884,330.164316018189,324.459296628675
"jgi.p|Suilu4|108648",338.239707016212,374.510792610215,327.881484639101,325.447682932215,281.606181979605
"jgi.p|Suilu4|108689",95.2187410507824,107.594260860393,99.4221276002435,84.8993955475343,102.541381481704
"jgi.p|Suilu4|10873",768.855804604079,796.611354447142,750.108222277582,1202.7414369234,1002.45678911218
"jgi.p|Suilu4|1087995",413.5619947131,430.377043441573,349.881274576176,341.169793218795,394.860842123576
"jgi.p|Suilu4|1088222",15.6329276352031,16.5529632092913,18.6152068698328,17.2943213152385,5.61171739452111
"jgi.p|Suilu4|1088397",68.216411499068,39.3132876220668,45.6918714077715,23.5831654298706,6.12187352129576
"jgi.p|Suilu4|1090955",49.7411333847371,41.3824080232282,30.461247605181,51.8829639457154,47.4445197900421
"jgi.p|Suilu4|109194",36.9505562286618,49.6588896278738,41.0380696903133,31.4442205731608,12.7539031693662
"jgi.p|Suilu4|1092383",7.10587619781958,6.20736120348422,8.46145766810583,11.0054772006063,5.61171739452111
"jgi.p|Suilu4|109249",21.3176285934587,8.27648160464563,16.0767695694011,12.5776882292643,8.67265415516899
"jgi.p|Suilu4|1093361",596.893600616845,633.150842755391,632.070887807505,693.345063638196,592.801419312139
"jgi.p|Suilu4|109460",5.68470095825566,6.20736120348422,7.19223901788995,1.57221102865804,0
"jgi.p|Suilu4|1097602",4870.36754598554,5044.51553803151,4689.76291254766,5941.38547729874,5875.97826819038
"jgi.p|Suilu4|10982",714.85114550065,606.252277540293,478.495431131385,638.317677635165,757.071692133575
"jgi.p|Suilu4|11009",743.274650291928,724.192140406493,855.030297362094,960.620938510064,880.52947481304
"jgi.p|Suilu4|11019",93.7975658112185,76.5574548429721,89.2683783985165,29.8720095445028,27.5484308458309
"jgi.p|Suilu4|110405",96.6399162903463,103.45602005807,101.114419133865,44.0219088024252,53.0562371845632
"jgi.p|Suilu4|1104796",133.590472519008,111.732501662716,148.075509191852,121.060249206669,123.457782679464
"jgi.p|Suilu4|111014",5.68470095825566,8.27648160464563,16.4998424528064,6.28884411463217,19.3859328174366
"jgi.p|Suilu4|11126",778.804031281026,755.228946423914,692.570310134462,874.149331933871,1005.51772587283
"jgi.p|Suilu4|1114217",409.298468994408,380.718153813699,344.381327091907,185.520901381649,239.263223457309
"jgi.p|Suilu4|1115341",2704.49648089013,2720.89332752725,2331.55466044656,1213.74691412401,1454.45511743452
"jgi.p|Suilu4|1118089",3461.9828835777,3447.15458833491,2054.01884893269,2627.16462888759,2405.38613774246
"jgi.p|Suilu4|1118613",527.256013878213,579.353712325194,457.34178696112,1198.02480383743,903.996656644674
"jgi.p|Suilu4|1118978",464.724303337401,515.210979889191,505.572095669323,426.069188766329,409.655369800041
"jgi.p|Suilu4|1121099",926.606256195673,1001.45427416212,962.913882630443,790.822147414995,749.419350231956
"jgi.p|Suilu4|11216",629.580631126815,577.284591924033,497.533710884623,66.0328632036378,57.1374861987604
"jgi.p|Suilu4|1124686",4313.26685207649,4171.3467287414,4758.72379254272,6735.35204677105,8132.39881691464
"jgi.p|Suilu4|11270",6346.96861989245,6254.95097271094,6352.86241721386,5449.28342532877,5915.7704460788
"jgi.p|Suilu4|11271",262.917419319324,262.778290947499,283.88190476495,187.093112410307,159.678867680464
"jgi.p|Suilu4|1129027",132.169297279444,88.9721772499405,105.768220851323,7.86105514329021,12.2437470425915
"jgi.p|Suilu4|112905",38.3717314682257,39.3132876220668,46.9610900579873,355.319692476717,287.728055500901
"jgi.p|Suilu4|1129166",44.0564324264814,43.4515284243896,60.4994223269567,23.5831654298706,11.7335909158169
"jgi.p|Suilu4|11296",109.430493446422,105.525140459232,112.537386985808,53.4551749743734,60.7085790861829
"jgi.p|Suilu4|1129647",42.6352571869175,31.0368060174211,35.9611950894498,50.3107529170573,83.1554486642674
"jgi.p|Suilu4|11318",923.763905716546,945.588023330763,1131.29689022575,1157.14731709232,1131.01613305939
"jgi.p|Suilu4|113352",1705.4102874767,1750.47585938255,2020.17301826027,1864.64227998844,1839.62299314938
"jgi.p|Suilu4|113878",5885.08666703418,6083.21397941454,7099.58605642419,3188.44396611851,4086.86073159169
"jgi.p|Suilu4|1139275",41.2140819473536,20.6912040116141,33.8458306724233,220.109544012126,222.938227400521
"jgi.p|Suilu4|11399",108.009318206858,134.492826075492,122.268063304129,84.8993955475343,137.23199810238
"jgi.p|Suilu4|1141765",899.603926643959,794.542234045981,742.069837492881,797.110991529627,865.224791009801
"jgi.p|Suilu4|1146566",113.694019165113,113.801622063877,95.1913987661906,61.3162301176636,34.1804604939013
"jgi.p|Suilu4|1147445",4900.21222601638,4667.93562502014,5687.36877161733,754.66129375586,895.324002489505
"jgi.p|Suilu4|1155378",302.710326027114,300.022458168404,367.650335679198,182.376479324333,315.276486346732
"jgi.p|Suilu4|115564",183.331605903745,215.188521720786,187.844360231949,108.482560977405,122.94762655269
"jgi.p|Suilu4|11561",189.016306862001,171.736993296397,204.344202684756,139.926781550566,126.008563313338
"jgi.p|Suilu4|11564",956.450936226516,840.062882871532,856.29951601231,1476.3061559099,1396.29731898221
"jgi.p|Suilu4|1157397",163.43515254985,128.285464872007,130.729520972235,147.787836693856,173.45308310338
"jgi.p|Suilu4|1158720",389.402015640513,368.303431406731,500.072148185054,88.0438176048503,147.945276764648
"jgi.p|Suilu4|1159727",106.588142967294,124.147224069684,117.191188703266,59.7440190890056,73.4624822555491
"jgi.p|Suilu4|1160140",99.4822667694741,153.114909685944,159.498477043795,59.7440190890056,68.8710771145773
"jgi.p|Suilu4|1161593",4031.87415464283,4100.99663510191,4013.692444866,1683.83801169276,1693.20818476505
"jgi.p|Suilu4|1162565",747.53817601062,709.708297598363,836.838163375666,641.462099692481,617.799069524097
"jgi.p|Suilu4|11647",5571.00693909055,5702.49582560084,4900.45320848349,8610.99980396009,10393.9209269066
"jgi.p|Suilu4|1168608",8.5270514373835,24.8294448139369,12.2691136187534,11.0054772006063,14.2843715496901
"jgi.p|Suilu4|11687",2110.44523075242,2205.68234763806,2107.32603224176,2202.66765114992,2281.41819893622
"jgi.p|Suilu4|1171482",510.201911003446,500.727137081061,659.993698112254,446.507932138884,469.853792759449
"jgi.p|Suilu4|1171816",453.354901420889,415.893200633443,344.804399975312,125.776882292643,121.417158172366
"jgi.p|Suilu4|1171878",19.8964533538948,26.8985652150983,20.307498403454,6.28884411463217,12.2437470425915
"jgi.p|Suilu4|1173049",1752.30907038231,1566.32414367919,1752.36788306472,2117.76825560238,2122.7596435093
"jgi.p|Suilu4|1173488",244.442141204994,171.736993296397,257.651385993822,113.199194063379,110.703879510098
"jgi.p|Suilu4|117555",1541.97513492685,1404.9327523886,1555.63899228126,1466.87288973795,1290.69500073986
"jgi.p|Suilu4|1178221",19.8964533538948,31.0368060174211,14.8075509191852,3.14442205731608,5.10156126774647
"jgi.p|Suilu4|1179961",2809.66344861786,2629.85202987615,2476.24558657117,4546.83429487906,4812.30274386524
"jgi.p|Suilu4|11802",28797.2738792836,27167.5508672493,36553.0740533338,23422.7999049475,17901.8886446491
"jgi.p|Suilu4|1180907",170.54102874767,182.082595302204,95.1913987661906,114.771405092037,109.683567256549
"jgi.p|Suilu4|11810",25.5811543121505,2.06912040116141,16.0767695694011,26.7275874871867,23.4671818316337
"jgi.p|Suilu4|1181659",953.608585747388,802.818715650626,887.183836500896,132.065726407276,155.597618666267
"jgi.p|Suilu4|1181884",255.811543121505,250.36356854053,262.728260594686,490.529840941309,468.323324379126
"jgi.p|Suilu4|1182008",98.0610915299102,105.525140459232,116.345042936455,75.466129375586,83.665604791042
"jgi.p|Suilu4|1182211",201.806884018076,252.432688941692,129.037229438614,89.6160286335084,140.803090989802
"jgi.p|Suilu4|11827",916.658029518726,709.708297598363,884.645399200464,654.039787921745,514.747531915618
"jgi.p|Suilu4|1183814",615.368878731176,670.395009976296,819.069102272644,53.4551749743734,27.5484308458309
"jgi.p|Suilu4|11847",1514.97280537513,1373.89594637117,1272.60323328312,1784.45951752688,1755.44723223156
"jgi.p|Suilu4|11851",3609.78510849235,3641.65190604408,3061.35538432069,6067.16235959138,6495.81796222157
"jgi.p|Suilu4|11853",1787.83845137141,1725.64641456861,765.338846080172,12917.2858114545,13037.5499758529
"jgi.p|Suilu4|11869",1856.05486287047,1775.30530419649,1690.17616920414,1848.92016970186,2178.87681745452
"jgi.p|Suilu4|11870",2673.23062561973,2985.74073887591,2257.51690585063,3463.58089613367,2797.69619923216
"jgi.p|Suilu4|11921",2070.65232404463,2164.29993961483,1734.59882196169,1697.98791095069,1516.69416490102
"jgi.p|Suilu4|1192180",98.0610915299102,101.386899656909,147.652436308447,75.466129375586,68.3609209878026
"jgi.p|Suilu4|1192541",4.26352571869175,6.20736120348422,1.69229153362117,4.71663308597413,2.04062450709859
"jgi.p|Suilu4|11967",875.443947571372,806.956956452949,708.224006820458,341.169793218795,310.174925078985
"jgi.p|Suilu4|1204779",2.84235047912783,6.20736120348422,4.23072883405291,0,0
"jgi.p|Suilu4|1204912",35.5293809890979,31.0368060174211,27.4997374213439,12.5776882292643,9.18281028194364
"jgi.p|Suilu4|1204986",71.0587619781958,70.3500936394879,101.53749201727,9.43326617194825,11.2234347890422
"jgi.p|Suilu4|12063",930.869781914365,910.412976511019,642.224637009232,1977.84147405182,1743.20348518897
"jgi.p|Suilu4|12094",2495.58372067424,2729.1698091319,3020.31731463038,3991.84380176277,4365.40597681065
"jgi.p|Suilu4|1211246",4073.08823659018,3968.57292942758,3476.38988294128,4284.27505309316,4352.14191751451
"jgi.p|Suilu4|121644",2582.27541028764,2576.05489944595,2203.36357677476,2021.86338285424,2754.33292845632
"jgi.p|Suilu4|122181",4188.20343099486,3935.467003009,3577.50430207514,4215.09776783221,3919.52952200961
"jgi.p|Suilu4|122302",828.545164665763,740.745103615784,898.606804352839,820.694156959498,713.708421357731
"jgi.p|Suilu4|12247",441.985499504378,467.621210662478,530.533395790235,45.5941198310832,62.2390474665069
"jgi.p|Suilu4|12252",740.4322998128,711.777417999524,817.799883622428,237.403865327364,281.606181979605
"jgi.p|Suilu4|12255",874.022772331808,877.307050092437,761.531190129524,422.924766709013,556.070178184365
"jgi.p|Suilu4|12267",81.0069886551432,78.6265752441335,84.6145766810583,56.5995970316895,68.8710771145773
"jgi.p|Suilu4|12275",467.566653816528,498.658016679899,472.149337880305,215.392910926152,245.385096978605
"jgi.p|Suilu4|1228307",69.6375867386319,62.0736120348422,38.4996323898815,12.5776882292643,14.2843715496901
"jgi.p|Suilu4|123736",748.959351250184,958.002745737732,415.457571503996,1265.62987806972,1295.28640588083
"jgi.p|Suilu4|1237473",362.399686088799,260.709170546337,265.266697895118,416.635922594381,526.481122831435
"jgi.p|Suilu4|123859",220.282162132407,138.631066877814,167.11378894509,188.665323438965,141.823403243352
"jgi.p|Suilu4|1238701",1578.92569115551,1355.27386276072,1410.10192038984,1076.96455463076,993.784134957011
"jgi.p|Suilu4|12392",1779.31139993402,1655.29632092913,1899.17417360635,1202.7414369234,1334.56842764248
"jgi.p|Suilu4|12403",1686.93500936237,2021.5306319347,1093.22033071927,2815.82995232655,2790.55401345732
"jgi.p|Suilu4|12419",314.079727943625,457.275608656671,406.99611383589,1026.6538017137,794.313089388125
"jgi.p|Suilu4|12429",34.108205749534,37.2441672209053,63.4609325107937,29.8720095445028,20.4062450709859
"jgi.p|Suilu4|12439",410.719644233972,337.26662538931,560.571570512011,190.237534467623,229.570257048591
"jgi.p|Suilu4|12484",747.53817601062,726.261260807654,623.609430139399,1127.27530754782,736.155290935815
"jgi.p|Suilu4|1248899",515.886611961702,289.676856162597,397.265437517569,265.703663843209,303.03273930414
"jgi.p|Suilu4|1250786",724.799372177597,809.026076854111,762.80040877974,643.034310721139,721.36076325935
"jgi.p|Suilu4|12508",332.555006057956,341.404866191632,294.035653966678,786.105514329021,858.082605234956
"jgi.p|Suilu4|12511",2126.07815838762,2284.30892288219,1802.29048330654,1753.01529695372,1771.26207216157
"jgi.p|Suilu4|1251263",470.409004295656,482.105053470608,721.339266206022,386.763913049878,384.657719588084
"jgi.p|Suilu4|12523",180.489255424617,202.773799313818,189.536651765571,303.436728531002,417.307711701661
"jgi.p|Suilu4|12544",849.862793259222,910.412976511019,903.683678953702,1701.132333008,1675.86287645471
"jgi.p|Suilu4|12565",3281.49362815308,3641.65190604408,2975.47158898941,4301.5693744084,3753.72878080785
"jgi.p|Suilu4|12570",1063.03907919381,1026.28371897606,855.453370245499,534.551749743734,503.524097126576
"jgi.p|Suilu4|1257124",1684.09265888324,1555.97854167338,1671.1378894509,867.860487819239,946.339615166969
"jgi.p|Suilu4|125801",1078.67200682901,976.624829348185,868.991702514468,262.559241785893,253.037438880225
"jgi.p|Suilu4|125830",24.1599790725866,28.9676856162597,40.1919239235027,44.0219088024252,35.2007727474506
"jgi.p|Suilu4|1260019",652.319434959838,591.768434732163,605.417296152972,616.306723233952,565.252988466308
"jgi.p|Suilu4|12675",6464.92616477625,6532.21310646656,8689.07087937787,6049.86803827614,5882.61029783845
"jgi.p|Suilu4|12693",5876.55961559679,5973.55059815299,7316.1993727277,7658.23992059332,7878.34106578087
"jgi.p|Suilu4|12712",13542.3788578046,13900.3508550023,14022.327647585,15964.2307849938,15761.2735367027
"jgi.p|Suilu4|1278537",1354.38000330441,1162.84566545271,1417.71723229113,1663.39926832021,1788.60738047191
"jgi.p|Suilu4|127854",81.0069886551432,43.4515284243896,52.4610375422561,11.0054772006063,18.3656205638873
"jgi.p|Suilu4|1282249",2427.36730917517,3265.0719930327,2199.97899370752,2847.27417289971,3716.4873835533
"jgi.p|Suilu4|12847",11207.387939201,9975.22945399915,12092.26915349,5994.84065227311,7170.24436181766
"jgi.p|Suilu4|12851",697.797042625883,693.155334389072,625.724794556426,154.076680808488,138.762466482704
"jgi.p|Suilu4|128931",105.16696772773,97.2486588545862,114.229678519429,17.2943213152385,30.6093676064788
"jgi.p|Suilu4|12904",4368.69268641948,4607.93113338646,3893.5397459789,3164.86080068864,2900.74773684064
"jgi.p|Suilu4|12922",1244.94950985799,1241.47224069684,1149.48902421218,1825.33700427199,1846.76517892422
"jgi.p|Suilu4|12943",1998.17238682687,1934.62757508592,2315.47789087716,740.511394497938,517.298312549492
"jgi.p|Suilu4|1296714",42.6352571869175,49.6588896278738,27.9228103047492,0,1.53046838032394
"jgi.p|Suilu4|12970",744.695825531492,711.777417999524,712.877808537916,1399.26781550566,1026.43412707059
"jgi.p|Suilu4|12982",3196.22311377925,3157.47773217231,3634.61914133486,3347.23728001297,3527.21946051991
"jgi.p|Suilu4|129839",7866.20495098628,9530.36856774944,6971.8180456358,2353.59990990109,3379.27418375526
"jgi.p|Suilu4|12999",248.705666923685,333.128384586987,248.343782558906,69.1772852609538,69.3812332413519
"jgi.p|Suilu4|1300864",2629.17419319324,2385.6958225391,3057.54772837004,5024.7864475911,5154.10734880425
"jgi.p|Suilu4|1302276",190.437482101565,246.225327738208,250.882219859338,411.919289508407,583.108452903421
"jgi.p|Suilu4|1302398",386.559665161385,442.791765848541,358.765805127687,298.720095445028,278.035089092182
"jgi.p|Suilu4|1302427",1203.73542791064,1435.96955840602,1321.25661487472,633.601044549191,674.426399596083
"jgi.p|Suilu4|1304551",262.917419319324,285.538615360274,258.920604644038,187.093112410307,201.511670075985
"jgi.p|Suilu4|1304559",52.5834838638649,57.9353712325194,35.9611950894498,6.28884411463217,3.57109288742253
"jgi.p|Suilu4|1312469",103.745792488166,115.870742465039,113.806605636023,155.648891837146,101.01091310138
"jgi.p|Suilu4|1312820",4068.82471087149,4136.17168192165,4382.61199919541,2907.01819198872,2357.94161795242
"jgi.p|Suilu4|1314131",345.345583214032,256.570929744015,396.842364634163,289.28682927308,421.899116842633
"jgi.p|Suilu4|1314824",899.603926643959,873.168809290114,808.915353070917,1484.16721105319,1527.91759969007
"jgi.p|Suilu4|1315209",103.745792488166,70.3500936394879,137.075614223314,161.937735951778,143.86402775045
"jgi.p|Suilu4|1315332",1779.31139993402,1827.03331422552,1498.10108013814,2523.39870099616,2413.03847964408
"jgi.p|Suilu4|13166",3332.65593677738,2801.58902317255,3516.15873398138,382.047279963904,283.136650359929
