"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"jgi.p|Suilu4|10006",1.06409010266792,-0.737643877325165,1.21653227846921,-0.606349613882307,0.544282619387328,0.999935352769667
"jgi.p|Suilu4|100092",119.398796120772,-0.09581177076653,5.21351633582639,-0.0183775717950911,0.985337644536421,0.999935352769667
"jgi.p|Suilu4|10017",1260.73336392231,-0.0185854706117502,0.259402914562712,-0.0716471156196552,0.942882743552313,0.999935352769667
"jgi.p|Suilu4|100326",0.939293983140909,-0.960934627272995,5.18704957376191,-0.185256495741581,0.853027858702909,0.999935352769667
"jgi.p|Suilu4|100491",4.47972539048742,-1.44795639208978,3.34863114663498,-0.432402473931719,0.665448920376999,0.999935352769667
"jgi.p|Suilu4|100526",367.894494058675,-0.474187310700459,0.626619506267888,-0.756738827880883,0.44920634784571,0.999935352769667
"jgi.p|Suilu4|100593",24.5442407589785,-1.23384924900987,5.20896086860215,-0.236870516046127,0.812757243910257,0.999935352769667
"jgi.p|Suilu4|100937",18.9521193404324,-0.0958116098905248,5.21351633582639,-0.0183775409376055,0.985337669152975,0.999935352769667
"jgi.p|Suilu4|10094",990.186932231501,-0.127175579708189,0.162495367931997,-0.78264126126605,0.433837804381946,0.999935352769667
"jgi.p|Suilu4|101036",213.69101117752,0.514725042492238,0.25330830608679,2.03201012412077,0.0421526310342406,0.999935352769667
"jgi.p|Suilu4|101126",0.652228111844006,-0.745981384256503,5.18894842775403,-0.143763499414734,0.885687226644336,0.999935352769667
"jgi.p|Suilu4|101193",13.0330826436958,-1.27184306783458,1.44363562492022,-0.881000056994896,0.378317789141894,0.999935352769667
"jgi.p|Suilu4|101201",49.813620376251,-0.942745322131665,0.95250866733611,-0.989749862086032,0.322296396745117,0.999935352769667
"jgi.p|Suilu4|1013261",657.333908763593,-0.146112859748213,0.208579405019057,-0.700514318443199,0.483606166358524,0.999935352769667
"jgi.p|Suilu4|1014298",576.562597474116,0.0783427298298471,0.128845570749163,0.608035878721552,0.543163678070296,0.999935352769667
"jgi.p|Suilu4|101701",6.70315876210988,0.419353731682798,1.65628041789515,0.253190055954248,0.800121350425596,0.999935352769667
"jgi.p|Suilu4|102126",18.1995427257744,-0.0958414944893385,1.80527314549866,-0.0530897469606268,0.957660400673408,0.999935352769667
"jgi.p|Suilu4|102163",2.1861208595261,-0.0963312062758516,5.21351632277895,-0.0184772043112171,0.985258162785983,0.999935352769667
"jgi.p|Suilu4|102246",0.241444685493911,0.580220003612057,5.20705793795235,0.111429527100715,0.911275746614461,0.999935352769667
"jgi.p|Suilu4|102284",15.7369750222342,-0.0958116970527628,5.21351633582639,-0.018377557656118,0.985337655815784,0.999935352769667
"jgi.p|Suilu4|102388",641.042675963313,0.0480494843889207,0.588339606033566,0.0816696409627391,0.93490942068992,0.999935352769667
"jgi.p|Suilu4|102475",0.285265292139738,-0.999967139736142,5.18345952655713,-0.192915008714329,0.84702553057046,0.999935352769667
"jgi.p|Suilu4|10256",1589.0010582333,0.23979325137603,0.205496387245956,1.16689765007413,0.243251705032598,0.999935352769667
"jgi.p|Suilu4|1027956",314.164649375342,0.00588327280559394,0.195447800214396,0.0301015043358908,0.975986100989442,0.999935352769667
"jgi.p|Suilu4|102810",33.173873609784,-0.296066944486584,0.51621737687907,-0.573531534867222,0.566284853572114,0.999935352769667
"jgi.p|Suilu4|10291",3872.33514145482,0.126450074785185,0.0750534460325692,1.68480038518567,0.0920270905886604,0.999935352769667
"jgi.p|Suilu4|102961",206.473681147683,0.0704401684327083,0.172437223220205,0.408497464278668,0.682908491799957,0.999935352769667
"jgi.p|Suilu4|103203",28.9814776417754,0.201936328579671,0.637144073368765,0.316939821023486,0.75128926563776,0.999935352769667
"jgi.p|Suilu4|103567",366.654303963298,-0.156909295392987,0.250847763248266,-0.625516023587951,0.531632435119983,0.999935352769667
