"","HZHBG","HZHBB","HZHBC","HZHBH","HZHBN","HZHBO"
"jgi.p|Suilu4|10017",857.568182304637,2398.64974923293,1646.28120113478,1114.66506108607,1303.78973522086,1313.45685264977
"jgi.p|Suilu4|10094",1099.68114480583,1427.76770787675,1110.4562227056,739.128205274754,721.12264116198,613.359567982675
"jgi.p|Suilu4|101036",873.84468398539,605.101552385859,531.347332369883,310.583165044745,318.942242433927,370.184183706715
"jgi.p|Suilu4|101193",8.13825084037615,0,4.47764605929677,1.49318829348435,3.29656064531191,3.87221949484012
"jgi.p|Suilu4|1013261",237.026555725955,561.588631764854,668.661811521651,879.487904862283,825.788441650633,752.759469796919
"jgi.p|Suilu4|1014298",557.470182565767,1153.09239645665,986.574681731722,787.656824812995,735.957164065884,763.601684382472
"jgi.p|Suilu4|101701",25.4320338761755,24.4760178493157,38.8062658472387,40.3160839240775,44.5035687117108,39.4966388473692
"jgi.p|Suilu4|102388",2307.19411324664,1362.49832694524,1192.54640045937,570.397928111022,712.057099387373,848.016069369986
"jgi.p|Suilu4|10256",4425.17389445453,2300.74567783567,2070.16502808154,1849.31370148037,1728.22191830477,1596.90331967207
"jgi.p|Suilu4|1027956",205.490833719498,255.638408648408,225.374851651271,322.52867139262,313.173261304631,382.575286090204
"jgi.p|Suilu4|10291",4699.83986031723,5382.00436931063,4579.13936997416,4880.4859372536,4874.78905425499,4499.51905300422
"jgi.p|Suilu4|102961",207.525396429592,197.167921563932,397.01795059098,265.040922093472,311.524980981975,291.965349910945
"jgi.p|Suilu4|103203",49.8467863973039,35.3542480045671,37.3137171608064,31.3569541631714,31.3173261304631,21.6844291711047
"jgi.p|Suilu4|103567",98.6762914395609,367.140267739735,289.554445167858,265.040922093472,214.276441945274,253.243154962544
"jgi.p|Suilu4|1037566",20.3456271009404,27.1955753881285,8.95529211859354,41.0626780708197,43.6794285503828,44.9177461401454
"jgi.p|Suilu4|1037686",325.530033615046,165.893009867584,108.956054109555,103.02999225042,123.621024199197,134.753238420436
"jgi.p|Suilu4|103942",7.12096948532913,2.71955753881285,7.46274343216128,10.4523180543905,9.06554177460775,2.32333169690407
"jgi.p|Suilu4|103945",2962.32330589692,711.16429639956,692.542590504567,735.395234541043,637.060344706527,643.562880042428
"jgi.p|Suilu4|1040254",378.428664077491,1350.26031802058,774.632768258341,403.160839240775,276.9110942062,234.656501387311
"jgi.p|Suilu4|104073",19.3283457458934,14.9575664634707,10.4478408050258,15.6784770815857,15.6586630652316,16.2633218783285
"jgi.p|Suilu4|1042247",277.717809927836,286.913320344756,276.121506989967,282.959181615285,341.194026789783,313.64977908205
"jgi.p|Suilu4|1042476",236.009274370908,401.134736974896,370.1520742352,420.332504615845,383.22517501751,368.635295908779
"jgi.p|Suilu4|1042538",477.104955517052,243.40039972375,247.763081947755,313.569541631714,393.114856953445,332.236432657282
"jgi.p|Suilu4|10467",5040.62911425798,5594.12985733803,5276.15960653803,4062.96534657092,4069.60411663755,4205.23037139637
"jgi.p|Suilu4|10512",42.7258169119748,25.8357966187221,20.8956816100516,43.3024605110462,58.5139514542864,70.4743948060902
"jgi.p|Suilu4|10513",813.825084037615,688.048057319651,767.17002482618,792.882983840191,770.571050841659,830.203859693722
"jgi.p|Suilu4|1052116",55.9504745275861,72.0682747785406,50.7466553386967,43.3024605110462,27.1966253238233,45.6921900391134
"jgi.p|Suilu4|105246",391.653321693102,446.007436365308,382.092463726658,458.408806099696,449.980528085076,469.313002774623
"jgi.p|Suilu4|10527",347.910223426081,334.505577273981,232.837595083432,141.106293734271,117.852043069901,108.422145855523
"jgi.p|Suilu4|1053200",1.01728135504702,5.4391150776257,7.46274343216128,0,0.824140161327977,0
"jgi.p|Suilu4|1053227",49.8467863973039,92.4649563196369,47.7615579658322,5.22615902719523,4.12070080663989,9.29332678761629
"jgi.p|Suilu4|105613",6.10368813028212,0,4.47764605929677,0.746594146742176,0.824140161327977,0.774443898968024
"jgi.p|Suilu4|1057307",598.161436767647,758.756553328785,892.544114486489,929.509712694009,1028.52692133732,1173.28250693656
"jgi.p|Suilu4|10576",50.864067752351,70.7084960091341,31.3435224150774,42.555866364304,53.5691104863185,54.2110729277617
"jgi.p|Suilu4|105799",589.005904572224,392.976064358457,513.436748132696,677.160891095153,614.808560350671,796.128328139129
"jgi.p|Suilu4|105932",477.104955517052,1975.75855194754,2711.96096324741,880.981093155767,1003.80271649748,927.783790963693
"jgi.p|Suilu4|106127",18.3110643908463,13.5977876940643,11.9403894914581,22.3978244022653,32.1414662917911,47.2410778370495
"jgi.p|Suilu4|106313",13.2246576156112,1.35977876940643,0,0,0,0
"jgi.p|Suilu4|1063432",1645.96123246608,533.033277607319,497.018712581941,296.397876256644,393.938997114773,374.056403201556
"jgi.p|Suilu4|106419",241.095681146144,807.708589027417,798.513547241257,249.362445011887,200.266059202699,199.032082034782
"jgi.p|Suilu4|106420",52.898630462445,156.374558481739,94.0305672452322,70.1798497937645,83.2381562941257,49.5644095339535
