"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"jgi.p|Suilu4|10017",1439.06846360484,-0.393202832807378,0.400854844283215,-0.980910767114416,0.326636747355863,0.497301324097265
"jgi.p|Suilu4|10094",951.919248301264,-0.81066710778873,0.196075759814654,-4.13445858149439,3.55792409632269e-05,0.000388510500659948
"jgi.p|Suilu4|101036",501.667193321087,-1.00971653346789,0.263478650653661,-3.83225180090645,0.00012697567774977,0.00115307102485275
"jgi.p|Suilu4|101193",3.54631088888488,-0.581497127079253,1.17821119432452,-0.493542354613794,0.621629420516398,0.750410288839739
"jgi.p|Suilu4|1013261",654.218802553716,0.746188907957614,0.410740192988736,1.81669318146831,0.0692641063788945,0.169315388558071
"jgi.p|Suilu4|1014298",830.725489002581,-0.236753840644245,0.316747171562709,-0.747453685146398,0.45478974982766,0.616607928169958
"jgi.p|Suilu4|101701",35.5051015093145,0.501410663145695,0.339309269547732,1.47773936094946,0.139477554636745,0.280605540824674
"jgi.p|Suilu4|102388",1165.45165625327,-1.19113787836686,0.339527270860852,-3.50822446558358,0.000451108255138025,0.00334190724056681
"jgi.p|Suilu4|10256",2328.42058997149,-0.765846101459517,0.351208269578488,-2.18060384050372,0.0292127308295121,0.0901774108676728
"jgi.p|Suilu4|1027956",284.130218801105,0.571399326086474,0.194787309736908,2.93345252757093,0.00335214913046278,0.0169620803436218
"jgi.p|Suilu4|10291",4819.29627401914,-0.0405032090164365,0.136173783053616,-0.297437642607674,0.766132408671774,0.855945839650246
"jgi.p|Suilu4|102961",278.373753595149,0.11832420488965,0.343752971234894,0.344212893533934,0.730686186475604,0.830567260616645
"jgi.p|Suilu4|103203",34.4789101712361,-0.550130375856866,0.354938908711348,-1.54992975510683,0.121158376960861,0.253979292931758
"jgi.p|Suilu4|103567",247.988587224741,-0.0416209644125152,0.490158187660708,-0.0849133309618927,0.932330293491345,0.96328022889565
"jgi.p|Suilu4|1037566",31.026057894835,1.18348692430794,0.428748968983207,2.76032599475311,0.00577437095111546,0.0260139693668129
"jgi.p|Suilu4|1037686",160.297225410373,-0.736958358318775,0.448637413168245,-1.64265916459002,0.100453472125415,0.221435060212288
"jgi.p|Suilu4|103942",6.52407699703426,0.329054656746735,0.854619620225724,0.385030543365976,0.70021478640593,0.8091588971463
"jgi.p|Suilu4|103945",1063.67477534851,-1.11533208245337,0.602860884249184,-1.8500654323301,0.064304119416714,0.160094509557315
"jgi.p|Suilu4|1040254",569.675030865117,-1.45174102359561,0.501279582893457,-2.89607052259332,0.00377867472229168,0.0187101946137669
"jgi.p|Suilu4|104073",15.3890358399226,0.0630707531078641,0.460767953381574,0.136881813600508,0.891124214160544,0.938873179355636
"jgi.p|Suilu4|1042247",296.425937458279,0.157114318088654,0.1640529982646,0.95770464271092,0.338211714994737,0.509235142384027
"jgi.p|Suilu4|1042476",363.248176853856,0.221987491882915,0.267239706606653,0.830668072127679,0.406161167779664,0.572254907045029
"jgi.p|Suilu4|1042538",334.5315447385,0.0981291579864031,0.346268213581094,0.283390603404092,0.776877430681552,0.862937590944795
"jgi.p|Suilu4|10467",4708.11973545648,-0.366751231735662,0.107404849577605,-3.41466175110341,0.000638612630128759,0.00444295779201093
"jgi.p|Suilu4|10512",43.6246836520285,0.922926597111598,0.413444661185564,2.23228568114795,0.0255960876336549,0.0812737396059546
"jgi.p|Suilu4|10513",777.116843426503,0.0761401912247276,0.141515128836489,0.538035698732271,0.590552403143891,0.727677574152535
"jgi.p|Suilu4|1052116",49.1594467531344,-0.618675598012746,0.345678442673598,-1.78974307228328,0.0734952246520439,0.176615007897958
"jgi.p|Suilu4|105246",432.909259790744,0.176129894140501,0.146375508234932,1.20327434735743,0.228870172572282,0.392748515945508
"jgi.p|Suilu4|10527",213.772313073865,-1.31907230503041,0.258089664730328,-5.11090711985184,3.20615591575848e-07,6.00737850319551e-06
"jgi.p|Suilu4|1053200",2.45721333769366,-4.02102772836268,1.7089328722084,-2.35294656317684,0.018625310475351,0.0637903066784871
"jgi.p|Suilu4|1053227",34.7855812173707,-3.34443528093777,0.535501920991427,-6.2454216312537,4.2265841183267e-10,1.49641821759898e-08
"jgi.p|Suilu4|105613",2.15441873276951,-2.19930440673691,1.47507090718445,-1.49098215958638,0.135966178886234,0.275271292177673
"jgi.p|Suilu4|1057307",896.796874258467,0.47875513413705,0.228823505306976,2.09224630789036,0.0364164879850807,0.105847168049308
"jgi.p|Suilu4|10576",50.5420226591578,-0.0294478588438692,0.378737439185133,-0.077752700940333,0.938024771667286,0.966581726148007
"jgi.p|Suilu4|105799",597.252749441388,0.480353207269252,0.237204547496754,2.02505901483961,0.0428613047401978,0.119177349870239
"jgi.p|Suilu4|105932",1329.56534522149,-0.876470764015825,0.583147748304035,-1.50299948266088,0.132839177400011,0.270771082952215
"jgi.p|Suilu4|106127",24.2716016845791,1.19603908183436,0.488834749098293,2.44671452682236,0.014416497457643,0.0525403263833644
"jgi.p|Suilu4|106313",2.43073939750295,-5.09817739650884,2.59745345539754,-1.96275986617384,0.0496740832300617,0.132840191992904
"jgi.p|Suilu4|1063432",623.401083204718,-1.33108794985568,0.519811590027329,-2.56071233383946,0.0104457809307493,0.041287014449763
"jgi.p|Suilu4|106419",415.996400610697,-1.50864909590491,0.486397919506722,-3.10167670419909,0.00192427987462752,0.0108447452699955
"jgi.p|Suilu4|106420",84.38102863521,-0.575247478082235,0.472610499217122,-1.21717033166874,0.223539415701873,0.386878382970613
"jgi.p|Suilu4|106445",634.708207766521,-1.86433150156115,0.310598355838356,-6.00238689779606,1.94437700267206e-09,6.03279552818303e-08
"jgi.p|Suilu4|106512",351.945768196357,-0.0286804666352764,0.163657854319067,-0.175246502861763,0.860885945670982,0.917229353358671
"jgi.p|Suilu4|106594",67.639659036052,-4.42375918363934,0.540538765082205,-8.18398137082098,2.74616550166862e-16,2.3653912104671e-14
"jgi.p|Suilu4|1066669",454.668098957434,-0.0449093208156319,0.165710783426819,-0.271010249827614,0.78638314895083,0.868225971416728
"jgi.p|Suilu4|10667",1339.88302845067,-0.408769173556733,0.268273935577573,-1.52370066319221,0.127583503729895,0.263570574557087
"jgi.p|Suilu4|107023",1039.96049592295,-0.645302445740109,0.36376018401168,-1.77397767568588,0.0760668430438238,0.181368507869912
"jgi.p|Suilu4|107028",42.8810848825944,-1.11167631538379,0.928819920588098,-1.19686958768059,0.231357389658878,0.39507722909347
"jgi.p|Suilu4|10711",1668.01913316889,0.174991027361325,0.3447847327832,0.507537053478987,0.611778044533031,0.743171884998834
"jgi.p|Suilu4|10712",280.070773532467,0.244149216365937,0.331947798363772,0.735504852176731,0.462032086001738,0.623060443583603
"jgi.p|Suilu4|1073756",2059.19304922274,-0.0866232748903199,0.167008045108418,-0.5186772579374,0.603985823372052,0.737147549260889
"jgi.p|Suilu4|1074661",32.712386138117,-0.409212292275928,0.442890397797685,-0.923958375053456,0.35550798819782,0.525925813865578
"jgi.p|Suilu4|1074667",347.958449004812,0.015493383499636,0.150502494392854,0.102944363561138,0.918007127685457,0.954132216816348
"jgi.p|Suilu4|1075213",16.6622687043456,-0.683046251412917,0.793218710220364,-0.861107085110436,0.389179067335752,0.556893726157854
"jgi.p|Suilu4|10757",800.459055797443,0.634439533099408,0.453760675222862,1.39818095252041,0.162058735107281,0.311377392541174
"jgi.p|Suilu4|107633",3.05010593301368,-1.22027190632642,1.00302333726131,-1.21659373316107,0.223758828287635,0.387104850894263
"jgi.p|Suilu4|107703",118.686403651281,-2.05014178361364,0.587037465820855,-3.49235253792008,0.000478785877371472,0.00350199404095154
"jgi.p|Suilu4|107730",901.539535987666,-0.0104757388229064,0.225080363504363,-0.0465422156771277,0.96287808728003,0.980289219668882
"jgi.p|Suilu4|1077578",11.4712886875983,-0.331079860555803,0.634841960988146,-0.521515402101761,0.60200777896865,0.735711814648424
"jgi.p|Suilu4|108059",187.373501417413,-1.37546540758029,0.326731331651417,-4.20977504859481,2.55625075336619e-05,0.000291825615361965
"jgi.p|Suilu4|10847",886.817656726644,0.124640930626496,0.177824758616034,0.700920004596353,0.483352939385655,0.639997662772654
"jgi.p|Suilu4|10854",744.527843471218,0.653148460963113,0.323917107941787,2.0164061883403,0.0437575189449322,0.120998870067659
"jgi.p|Suilu4|108553",159.589071920579,-1.53260488066557,0.548983240004093,-2.79171524554036,0.0052429473345238,0.0240708425358288
"jgi.p|Suilu4|10863",119.28061646851,0.194068883340918,0.429155328373851,0.452211286939583,0.65111677778981,0.773084452348981
"jgi.p|Suilu4|108648",272.715428045297,1.03836063754297,0.323789211494475,3.2069031353773,0.0013417216542916,0.00811643151668432
"jgi.p|Suilu4|1087133",47.5830110607871,-1.22900249755409,0.340360602998623,-3.61088353565723,0.000305155678201614,0.00240745511811554
"jgi.p|Suilu4|10873",577.355377104853,0.528735591085274,0.169323197893905,3.12264118361721,0.00179236116746331,0.0102463757280146
"jgi.p|Suilu4|1087995",141.831960588089,-0.34291487698292,0.575920839496608,-0.595420157538751,0.551562654645897,0.696895036663705
"jgi.p|Suilu4|1088222",28.5129944792276,0.104376814559274,0.474249099343919,0.220088587840588,0.825802162499745,0.895051982305574
"jgi.p|Suilu4|1088397",20.2125407880004,0.311702812704889,0.556130562308212,0.560484954128704,0.575148699496504,0.715418287486653
"jgi.p|Suilu4|109194",14.6312152292368,0.427626501692465,0.62654496935902,0.682515258449754,0.494913197830023,0.649788207183952
"jgi.p|Suilu4|1092383",18.8668699006072,0.401891453559754,0.468440034372602,0.857935752861134,0.390927940668182,0.558565274968081
"jgi.p|Suilu4|109249",31.3590249271265,-3.24932612634261,0.941872120660412,-3.44985912107079,0.000560879168650104,0.00399855921220476
"jgi.p|Suilu4|1093361",273.925982989889,0.0753158320839023,0.312671397606811,0.240878547447481,0.809649249314569,0.884860585459833
"jgi.p|Suilu4|109460",5.46616335027588,-5.23607029836327,1.58439239404355,-3.30478126381319,0.000950505502856473,0.00613575755814844
"jgi.p|Suilu4|1097602",4775.40588763662,-0.646218747365099,0.321580641384901,-2.00950761396,0.044483328031418,0.122390124466896
"jgi.p|Suilu4|10982",295.485309389906,0.0486385331126277,0.345934538406981,0.140600396065125,0.888185635331594,0.936717708607205
"jgi.p|Suilu4|11009",413.997211623632,-0.191562576575875,0.190388251168601,-1.00616805606473,0.314334735570695,0.485617925037741
"jgi.p|Suilu4|11019",25.1838237346666,-0.720805663125499,0.470272803483333,-1.53273941802812,0.125340072769801,0.260474454430868
"jgi.p|Suilu4|110405",70.7830935628058,-0.467085633439693,0.430996916748309,-1.0837331203287,0.278483146099162,0.447605134699419
"jgi.p|Suilu4|1104796",75.384878565763,0.0983282557001516,0.454872101878416,0.216166819846942,0.8288577160172,0.896763756868253
"jgi.p|Suilu4|1105231",91.9753735544043,0.566906050536013,0.20997083979332,2.69992752847983,0.00693545819584134,0.0301389527471388
"jgi.p|Suilu4|111179",3.76749426376187,0.0429649188630972,0.987052505840289,0.0435285039132956,0.965280243216703,0.981609212969796
"jgi.p|Suilu4|11126",2157.74162193916,-1.07912944800334,0.248969022054176,-4.33439244408695,1.46163227686572e-05,0.000179469784463661
"jgi.p|Suilu4|1114217",200.104298381685,0.161682797024699,0.2208538204726,0.732080598283144,0.464119375110203,0.624343336541022
"jgi.p|Suilu4|1115341",2008.04564725958,-2.87570491589455,0.52885414720167,-5.43761438028006,5.39986852460321e-08,1.20319078206506e-06
"jgi.p|Suilu4|1118089",3495.71807114326,-1.83767488707184,0.662426825020199,-2.77415529936578,0.00553452509711034,0.0251296178878236
"jgi.p|Suilu4|1118613",1292.34878946427,0.38285912035834,0.226965447794048,1.68686081550947,0.091630118210568,0.207942356348088
"jgi.p|Suilu4|1118978",38.3979839415866,0.42175511428548,0.45254255004047,0.931967865226735,0.351353132864455,0.522147426479076
"jgi.p|Suilu4|1121099",685.913774443337,-0.875532157631127,0.53454969362557,-1.63788730602921,0.101445204464495,0.222982393816264
"jgi.p|Suilu4|11216",183.372866482918,0.95011739436652,0.266716025929391,3.5622808605361,0.000367646758622221,0.00281204697681754
"jgi.p|Suilu4|1124686",5464.91983379268,0.329655810703379,0.176512813455111,1.8676027210184,0.0618174668772648,0.155581596750412
"jgi.p|Suilu4|11270",4545.8719744987,-0.394042988355837,0.0999416457016866,-3.9427306363556,8.05591176606805e-05,0.000794712253025278
"jgi.p|Suilu4|11271",143.492144269491,0.603763640975166,0.267717644908139,2.25522543044308,0.0241191824747846,0.0777119654690109
"jgi.p|Suilu4|1129027",138.253846042934,0.57428114229021,0.277050641572852,2.07283816066963,0.0381873436885295,0.10939645590792
"jgi.p|Suilu4|112905",36.3612657564549,0.564245372719742,0.416189518901978,1.35574142810798,0.175181453124268,0.327334358419994
"jgi.p|Suilu4|1129166",19.1448858634469,-0.589414820091681,0.560292035925481,-1.05197786564661,0.2928097049652,0.462643342191422
"jgi.p|Suilu4|11296",58.6802260658749,0.362990849470277,0.456302484631108,0.795504871650507,0.426319878261002,0.591203176125013
"jgi.p|Suilu4|1129647",18.0289625973566,0.777189742037526,0.561227766809385,1.38480272716351,0.166112796821375,0.316563008123896
"jgi.p|Suilu4|11318",211.248484218855,0.514850988071484,0.259299542011883,1.98554530438734,0.0470838348735278,0.127688351059741
"jgi.p|Suilu4|113352",1598.39035370427,-0.0320546239471045,0.305274130837056,-0.105002752310559,0.916373624767094,0.953195545882751
"jgi.p|Suilu4|113878",2913.32031455838,-0.0584392313379098,0.61892397129589,-0.0944206947026967,0.92477497724729,0.958749015304789
"jgi.p|Suilu4|1139275",48.3804199873198,1.99786234629131,0.658077735710056,3.03590630388923,0.00239813874090589,0.0128800918322642
"jgi.p|Suilu4|11399",138.254843696116,-0.310839820280301,0.277303786660645,-1.1209360824946,0.262315070579908,0.430062577362685
"jgi.p|Suilu4|1141765",345.559156004933,-0.267271876650117,0.363255082145258,-0.735769132455637,0.461871209346265,0.622916276965949
"jgi.p|Suilu4|1146566",111.66321048541,-0.529424056960029,0.272946459114306,-1.93966266746224,0.052420699434807,0.138042371178768
"jgi.p|Suilu4|1147445",709.024915915275,-1.06059589049942,0.527934305412587,-2.00895429530867,0.0445419810024118,0.12246392204141
