"","gene","p.val","rank"
"1625","70883",0.00204702879274295,2.68887604867045
"1626","1943361",0.00205211383388932,2.68779855191364
"1627","2923291",0.00205249902240498,2.68771704106076
"1628","1884311",0.00205403945551186,2.68739121840841
"1629","2795673",0.00205425128623813,2.68734643242738
"1630","2785098",0.00206441102646979,2.68520382993429
"1631","2860932",0.00207447379802573,2.68309204622653
"1632","2775047",0.00207988118179316,2.68196147444373
"1633","2917581",0.0020816191635935,2.6815987226058
"1634","2829886",0.00208207905729133,2.68150278419458
"1635","2065960",0.00209246633184257,2.67934152115435
"1636","2913304",0.0020943966175952,2.67894107216886
"1637","2858365",0.00209607074308327,2.67859406385805
"1638","2873721",0.00210159452496524,2.67745107163638
"1639","2979236",0.00210736382295399,2.6762604797402
"1640","21053",0.00210850159680086,2.67602606575107
"1641","2915934",0.00211622654305713,2.67443784271753
"1642","2114738",0.00213405987728603,2.67079339933981
"1643","2925297",0.00213492937522095,2.67061648713036
"1644","2890562",0.0021380531314779,2.66998150660107
"1645","2266257",0.00213983879159618,2.6696189437337
"1646","2795079",0.00214239803495374,2.66909983867464
"1647","2846620",0.00214840882254859,2.6678830728408
"1648","2443693",0.00214941400482119,2.66767992574061
"1649","2872334",0.0021580543961557,2.66593761264082
"1650","2858763",0.00216003254090497,2.66553970615045
"1651","2852120",0.00216610917560385,2.66431965797505
"1652","2852227",0.00216643893506671,2.66425354781923
"1653","2537134",0.00216693743755478,2.66415362717439
"1654","2985276",0.0021700932102029,2.66352161186235
"1655","2870790",0.00217082940933664,2.66337430344317
"1656","2923913",0.00217237768216814,2.66306466756281
"1657","2428948",0.00217311186426649,2.66291791712944
"1658","1886130",0.00217566487581997,2.66240799950269
"1659","2833838",0.00218359461289086,2.66082798580529
"1660","2851927",0.00219030514682925,2.65949537632322
"1661","811280",0.00219153216378488,2.65925215108724
"1662","2766229",0.00219787181609825,2.65799764002197
"1663","2894416",0.00220904748447918,2.65579494867105
"1664","2923258",0.00221672075366191,2.6542890126961
"1665","2842391",0.00221940663204172,2.65376312053814
"1666","2859137",0.00222359258439831,2.65294478298762
"1667","2918537",0.00222402702803908,2.6528599391867
"1668","1352687",0.00222592289734158,2.65248988305568
"1669","2846368",0.00222594565896226,2.65248544211312
"1670","2873128",0.00223529439265927,2.65066527132944
"1671","2854576",0.00224280442778937,2.64920859517984
"1672","2789082",0.00225036032639019,2.64774793734023
"1673","2869093",0.00225222742915453,2.64738775669826
"1674","2848896",0.00225280093927883,2.64727718146397
"1675","2783393",0.00225893463213861,2.64609633628293
"1676","2913914",0.00225959241815516,2.64596989116659
"1677","2776883",0.00226780721144603,2.64439386801719
"1678","72164",0.00227004442789476,2.64396564298277
"1679","803608",0.00228066763371057,2.64193800072195
"1680","2812572",0.00228261459938511,2.64156740935502
"1681","2869442",0.00228273155208546,2.64154515828764
"1682","2984870",0.00228791013206042,2.64056103840907
"1683","1881970",0.00228815505391596,2.64051454946884
"1684","2903114",0.00229022737451889,2.64012139862217
"1685","2849885",0.00229328096334961,2.63954273403705
"1686","2759890",0.00229845838465247,2.63856335507635
"1687","73131",0.00230134717509283,2.63801785988257
"1688","2821439",0.00230280800966296,2.63774226864439
"1689","2840020",0.00230873051953792,2.63662675599908
"1690","2036423",0.00231285584530578,2.63585143490739
"1691","2780895",0.0023173325193145,2.63501164383542
"1692","133043",0.00232215575994778,2.63410865306554
"1693","2869755",0.00232254142482607,2.63403653119312
"1694","2864111",0.00232729900133131,2.63314781684807
"1695","2871527",0.00233364667647824,2.63196489725014
"1696","2763446",0.00234120375639212,2.63056078774466
"1697","2772727",0.00234631649008731,2.62961340712761
"1698","1862670",0.00234884339297744,2.62914593845145
"1699","2500591",0.00235048640586396,2.62884225622869
"1700","463771",0.00235481236669533,2.62804369208297
"1701","2856767",0.00236751502635239,2.62570725589756
"1702","2914262",0.00237188700137063,2.62490600495793
"1703","2918619",0.00238317426396585,2.62284419973845
"1704","2774210",0.00238530050249005,2.62245690033363
"1705","2810186",0.00238656848754893,2.62222609813503
"1706","2863234",0.00239014487526483,2.62157577410576
"1707","22032",0.00239059920553482,2.62149322916026
"1708","2862722",0.0023937649245378,2.62091850095917
"1709","2786210",0.00239800115023756,2.6201506129212
"1710","2869120",0.00239973431777419,2.61983683775158
"1711","17251",0.00240450383675571,2.61897452560598
"1712","2820642",0.00241324430255735,2.61739871046504
"1713","2846754",0.00242001513205776,2.61618191842096
"1714","2915768",0.00243229704676426,2.6139833875026
"1715","806217",0.00243391743791149,2.61369415776889
"1716","2860570",0.00243433304851399,2.61362000489109
"1717","2915974",0.00244087186504174,2.61245501852051
"1718","2845759",0.00244597753997823,2.61154753516085
"1719","2912723",0.00245249306058159,2.61039221279832
"1720","2858513",0.00245300447451071,2.61030165959894
"1721","807593",0.00248074164137147,2.60541846328494
"1722","2977308",0.0024880559749214,2.60413985335178
"1723","2789085",0.00249070574031467,2.60367757832715
"1724","2862668",0.00249524626694228,2.602886585473
"1725","2866505",0.00249811530217627,2.60238752034809
"1726","2781234",0.00250096242341867,2.60189283342924
"1727","2898100",0.00251151721168094,2.60006384123031
"1728","2846331",0.00252580947462996,2.59759941199033
"1729","90913",0.00253701872029525,2.5956763281701
"1730","2475939",0.00255968091570564,2.59181416952615
"1731","1734464",0.00256128112895411,2.59154275028881
"1732","1211246",0.0025741270670857,2.58937001874784
"1733","2857198",0.00258660096766695,2.58727056428959
"1734","12675",0.00258672104205329,2.58725040407404
"1735","2579949",0.00260072542016911,2.58490549740051
"1736","2921662",0.0026097966399082,2.58339333235772
"1737","2860263",0.00261683471075702,2.58222370818671
"1738","196740",0.00264574654767322,2.57745176189419
"1739","2816583",0.00264922300301437,2.57688148266077
"1740","2844975",0.00266571806438174,2.57418578498894
"1741","2761818",0.00266684492393026,2.57400223764326
"1742","9989",0.00267431433085127,2.57278754840864
"1743","2864370",0.00267804259689971,2.57218251938848
"1744","2832566",0.00268282365333949,2.57140787332083
"1745","2780414",0.00268394403259424,2.5712265446092
"1746","2809611",0.00268423491688179,2.57117947857721
"1747","2849412",0.00268567346870621,2.57094679113103
"1748","2440779",0.00268631454543442,2.57084313636258
"1749","417660",0.00268988323153197,2.5702665724147
"1750","2862267",0.00269133540031837,2.57003217610071
"1751","2862566",0.00269539995146458,2.56937678378832
"1752","2892918",0.00270681643091723,2.56754119592618
"1753","2862692",0.00272537129125362,2.56457432320085
"1754","2813098",0.00273135835035277,2.56362131730034
"1755","2852521",0.00273508696171442,2.56302886077761
"1756","2865187",0.00273965689063149,2.56230382398105
"1757","2834903",0.00275071095149257,2.56055504347694
"1758","24066",0.0027726824269343,2.55709987010053
"1759","2775953",0.00277897862354194,2.55611479388959
"1760","2847354",0.00278314801577203,2.55546369602901
"1761","10873",0.00280656805557635,2.55182442224783
"1762","2980971",0.0028204753795232,2.54967768696283
"1763","2785115",0.00282593376946059,2.5488380207942
"1764","2860771",0.00282699321572064,2.54867523373851
"1765","2919338",0.00284157751541281,2.54644049233547
"1766","1882702",0.00285395148480349,2.5445534138637
"1767","2853542",0.00285815094403217,2.54391483907577
"1768","20186",0.00286938453851882,2.54221124618903
"1769","269993",0.00287155721760586,2.54188252570254
"1770","2848045",0.00287615736905964,2.54118735519998
"1771","2767530",0.00287622528022276,2.5411771008601
"1772","2624150",0.00290045683621395,2.5375335931971
"1773","2864075",0.00290461809643432,2.5369109612132
"1774","16503",0.00290795696011424,2.53641202564079
"1775","277214",0.00292258442867437,2.53423293392908
"1776","2869835",0.00293596222818911,2.5322495360157
"1777","2772442",0.00294914984274523,2.53030316090898
"1778","2853190",0.00295976636730194,2.52874256914245
"1779","592449",0.00297505468341246,2.52650504725105
"1780","1181884",0.00297844622166189,2.52601023704452
"1781","23889",0.00297878740866472,2.52596049058769
"1782","9129",0.00298976023157759,2.52436363919333
"1783","2854720",0.00299147839539079,2.52411412930746
"1784","2768530",0.00300459765866893,2.52221367551436
"1785","2845770",0.0030052394004098,2.52212092594555
"1786","2912524",0.00303536817919832,2.51778862304136
"1787","2862068",0.00304202781605322,2.51683681911169
"1788","2869394",0.00304885346768629,2.51586344795489
"1789","2803222",0.0030607005667622,2.51417915604912
"1790","2762828",0.00306737511232337,2.51323311046989
"1791","662313",0.00306913368059065,2.51298419482707
"1792","809107",0.00307139069977564,2.51266493511535
"1793","2837412",0.00307693195108811,2.51188210843039
"1794","2763024",0.00307736718561917,2.51182068146647
"1795","2847036",0.0030867826750428,2.51049394594781
"1796","2843106",0.00309948073844857,2.50871105820303
"1797","2767169",0.00310208391408486,2.50834645831768
"1798","399359",0.00310351173978512,2.50814660745137
"1799","2890751",0.00310967609907311,2.50728484432073
"1800","2514281",0.00311079898337609,2.50712805164639
"1801","2768981",0.0031143693082936,2.50662988918471
"1802","2858783",0.00311452756678415,2.50660782081833
"1803","2845559",0.00312684166387849,2.5048941098811
"1804","2846032",0.00315012486859973,2.50167223075992
"1805","2844993",0.0031517708698748,2.50144536274532
"1806","2758623",0.00315214138773142,2.50139431068298
"1807","79392",0.00315377961015619,2.50116865895806
"1808","19942",0.00315445294315573,2.50107594683788
"1809","2860684",0.00316291345224587,2.4999126916525
"1810","2849620",0.00316513221744323,2.49960814343283
"1811","2327616",0.00318360319318445,2.49708106836831
"1812","2892714",0.00319048460849722,2.49614334615547
"1813","2871454",0.00319332152571879,2.49575735148391
"1814","2855196",0.00319610910659632,2.49537840345569
"1815","2859070",0.00320947238075687,2.49356635730218
"1816","2124880",0.00320971417605403,2.49353363964787
"1817","2890424",0.00323137510618815,2.4906126250551
"1818","2379798",0.00323252514328193,2.49045808839772
"1819","2834422",0.00323422243819226,2.49023011418925
"1820","2984270",0.00326138926648142,2.4865973624343
"1821","664792",0.00326360133272723,2.48630289819367
"1822","2857569",0.0032738497025866,2.48494126225931
"1823","2890661",0.00329003664728872,2.48279926447354
"1824","2905867",0.00330081968763928,2.48137819902689
"1825","2845677",0.00330744156858102,2.48050781960214
"1826","2851717",0.00330840965432957,2.48038072052223
"1827","2314727",0.00331096585363319,2.48004529815314
"1828","2890668",0.00331761362647744,2.47917419385702
"1829","2821326",0.00332941029241434,2.47763268223841
"1830","2853725",0.00333043000511988,2.47749968937828
"1831","2835361",0.00334506394886188,2.47559557524373
"1832","2774440",0.00334799614809116,2.47521505033939
"1833","2855496",0.00334871161897073,2.47512225099172
"1834","2869477",0.00335068296991344,2.47486666166953
"1835","20090",0.00335528173841256,2.47427100685097
"1836","773932",0.0033746201918372,2.47177509923926
"1837","797139",0.00338251904414811,2.47075974957287
"1838","2848229",0.00338517539853887,2.47041882398206
"1839","2922874",0.00339158703012244,2.46959703420356
"1840","2913111",0.00339370959993692,2.46932532304981
"1841","2868474",0.00340024504199418,2.46848978397211
"1842","2786932",0.00342616580957343,2.46519162314509
"1843","106419",0.00343619104175935,2.46392269871872
"1844","2502820",0.00343731621860028,2.46378051276356
"1845","2850113",0.00343810622334541,2.46368070952794
"1846","2986303",0.00344038728550233,2.46339266600716
"1847","2851302",0.00344090291939892,2.46332758026024
"1848","2896729",0.00344368452727638,2.46297664070806
"1849","2825031",0.00344723099063004,2.46252961459179
"1850","2171987",0.00345662150764744,2.46134817213225
"1851","2851874",0.00345930258368651,2.46101144877546
"1852","2084843",0.0034725456024677,2.45935204227284
"1853","2846829",0.00347564408848327,2.45896470239645
"1854","2848611",0.00348885567315154,2.45731699605786
"1855","2858822",0.00349459922120469,2.45660262421006
"1856","1899190",0.00352305094602469,2.45308107654132
"1857","2789115",0.00352990247363585,2.45223729340733
"1858","2855283",0.00353217460084131,2.45195783671742
"1859","2927137",0.0035324585995048,2.45192291939079
"1860","1896766",0.0035436721153565,2.45054646880502
"1861","2848504",0.00354434349976276,2.45046419513082
"1862","2774321",0.00355242244367098,2.44947539479484
