"","gene","p.GS.EC50","rank"
"93","2848631",0.0447201496919812,1.3494967514031
"94","75014",0.0438736211281461,1.35779651943432
"95","2865649",0.0416030800443955,1.38087451560479
"96","2786760",0.0400019589925635,1.39791873970135
"97","2086779",0.0375669276929278,1.42519432105498
"98","2811523",0.0371806034225406,1.42968356612536
"99","24994",0.035615681682259,1.4483587388665
"100","2856812",0.0339393298401895,1.46929673743323
"101","2082080",0.0313522996512976,1.50373059871715
"102","2854784",0.0310257370370355,1.50827789275218
"103","2831424",0.0304721150656479,1.51609740040613
"104","2846656",0.0292723241665657,1.5335427940458
"105","2774829",0.0290262138147114,1.53720960993534
"106","2857322",0.0288018231848081,1.54058002008659
"107","1837000",0.0262853157096461,1.58028680235741
"108","2833563",0.0256964163754774,1.59012743919301
"109","2914705",0.0247636972849374,1.60618451350604
"110","2037801",0.0242378526289012,1.61550585945334
"111","2465556",0.0232283095158859,1.63398239565121
"112","2869389",0.0224588951579486,1.64861161221563
"113","1627895",0.0224142554723368,1.64947568238935
"114","2866332",0.0218704093968639,1.66014308723512
"115","2871016",0.0214351217903476,1.66887404456643
"116","2774280",0.0213364213571453,1.67087842067419
"117","661766",0.021247245250953,1.67269736913663
"118","805415",0.0210568167082306,1.67660728322385
"119","2866385",0.0202922108811649,1.69267063304642
"120","2914490",0.0198481326139585,1.70228034701688
"121","2821228",0.0185162272993621,1.73244749659452
"122","2807124",0.0176897003463713,1.75227952373356
"123","2582321",0.0173166308163439,1.76153660193793
"124","2866761",0.0166557336642307,1.77843623242286
"125","2447461",0.0156928355362925,1.80429857671246
"126","2915685",0.0153101481172249,1.81502060772223
"127","105799",0.0150153279562464,1.82346517774854
"128","2867605",0.0147642215360605,1.83078944687067
"129","1944412",0.0140730487477595,1.85161180797403
"130","165809",0.0132424199250334,1.87803264449932
"131","2856285",0.0131387312474265,1.88144657076141
"132","2912246",0.0130077446225393,1.88579799805003
"133","2847404",0.0128008708017462,1.89276048570138
"134","2860904",0.0117168918262086,1.93118757959366
"135","2862459",0.0115677331242723,1.93675173941269
"136","2157290",0.00900949628775525,2.04529948932766
"137","2862876",0.00874668767153344,2.05815638107167
"138","2851694",0.00843288197940576,2.0740239777058
"139","2765928",0.00812811776505181,2.09001001269529
"140","2856353",0.00799202516528278,2.09734315727379
"141","2800431",0.00766584197868075,2.11544013740286
"142","2865024",0.00742850029984518,2.12909885477808
"143","2824462",0.00734471971458606,2.13402477288002
"144","2872376",0.00710894885003738,2.14819461057503
"145","2865874",0.00693812169498475,2.15875808688127
"146","2770193",0.00687123428077919,2.16296524355413
"147","2823303",0.00637646496661968,2.1954200220582
"148","2629313",0.00618724242950082,2.20850286705229
"149","2831246",0.00568586492759721,2.24520346154603
"150","2865023",0.0053228110250756,2.27385895224238
"151","31777",0.00522333857698738,2.28205182226724
"152","2805843",0.00519541478327629,2.28437977420938
"153","2924205",0.00512513004332458,2.2902951104904
"154","2073193",0.00472393601328991,2.32569599362908
"155","2915299",0.00395956973074441,2.40235200440678
"156","2854868",0.00391600834518668,2.4071563913672
"157","2912525",0.00384442943050191,2.41516810672649
"158","2847426",0.00380451690246516,2.41970048210331
"159","2838683",0.00380109413396314,2.42009137497608
"160","2769056",0.00379781041134794,2.42046671926213
"161","2848611",0.00348885567315154,2.45731699605786
"162","2786932",0.00342616580957343,2.46519162314509
"163","2843106",0.00309948073844857,2.50871105820303
"164","9129",0.00298976023157759,2.52436363919333
"165","2848045",0.00287615736905964,2.54118735519998
"166","2775953",0.00277897862354194,2.55611479388959
"167","2763446",0.00234120375639212,2.63056078774466
"168","2783393",0.00225893463213861,2.64609633628293
"169","2842391",0.00221940663204172,2.65376312053814
"170","2852227",0.00216643893506671,2.66425354781923
"171","2846620",0.00214840882254859,2.6678830728408
"172","2869956",0.00202632737794566,2.69329038772729
"173","2850757",0.00199947373936073,2.69908429541924
"174","2762099",0.00188602166228487,2.72445332339256
"175","2760249",0.0017142161735876,2.76593441165649
"176","2859386",0.00139293382748297,2.85606951461811
"177","2871155",0.00136518198268331,2.86480945206118
"178","1436289",0.00135518503909519,2.86800140148966
"179","2918237",0.00126789119842539,2.89691801297703
"180","2922777",0.00124188314617345,2.90591926676779
"181","2851889",0.00122422235453329,2.9121396944645
"182","2863469",0.00109184353212512,2.9618395942352
"183","2762526",0.00104673754585952,2.98016219766545
"184","2865637",0.00102699504483185,2.98843165183347
"185","2872398",0.000957613727872438,3.01880963672809
"186","2558688",0.000953921001882784,3.02048758951704
"187","2894257",0.000842930122400028,3.07420842622214
"188","2862151",0.000810727306340533,3.09112519913852
"189","2866833",0.000755682402586045,3.12166069098688
"190","2918688",0.000750099247157674,3.12488127041989
"191","2981184",0.000715651615671218,3.14529834391127
"192","2909792",0.00070080899419022,3.15440033306413
"193","2635191",0.000699920942469562,3.15495101168319
"194","2917055",0.000556601775618731,3.25445541255428
"195","2821720",0.000536489417891282,3.27043883995478
"196","2845834",0.000536107351272187,3.27074823755168
"197","93392",0.000483954678286037,3.31519530755372
"198","2862455",0.000474499223024271,3.32376449437799
"199","2907974",0.000448727057915678,3.34801774203552
"200","2585867",0.000408392678157148,3.38892205273707
"201","2514484",0.000408233165240372,3.38909171570081
"202","2857112",0.000399548708156344,3.39843026918085
"203","2913772",0.000393698094105387,3.40483668762663
"204","21344",0.00032542189537719,3.48755322975937
"205","1865900",0.000225034409609109,3.64775106961851
"206","2896850",0.000195669296466174,3.70847731650575
"207","2859162",0.00016889985847487,3.77237071433431
"208","409306",0.000154401216051697,3.81134928351802
"209","2859047",0.000130389867933015,3.88475615455304
"210","2857961",0.000130347762913906,3.88489641798613
"211","2854866",0.000121780353009471,3.91442277137328
"212","2914109",0.000119035588615573,3.92432317618171
"213","2830009",0.000117906032329007,3.9284639748864
"214","2855136",0.000113735595103461,3.94410359566627
"215","2963686",9.89252683779142e-05,4.00469276284724
"216","2925442",8.4615046438027e-05,4.07255240287143
"217","2758646",7.60883682493566e-05,4.11868172944787
"218","2852907",5.53932896172169e-05,4.2565428428298
"219","2850125",5.02886279908774e-05,4.29853021293981
"220","2851815",4.43457280503354e-05,4.35314821063554
"221","2862821",4.23429048642968e-05,4.3732193512467
"222","2846657",3.2869971457431e-05,4.48320067303689
"223","809370",3.24642224939885e-05,4.48859499385742
"224","1942044",3.06248297430839e-05,4.51392631705499
"225","1862481",2.31094704846094e-05,4.63621000554845
"226","2848484",1.91564805586039e-05,4.71768427680107
"227","2862984",1.49290581398557e-05,4.82596759063842
"228","2812830",1.25873580760935e-05,4.90006541313083
"229","768911",6.05340395587644e-06,5.21800034377218
"230","2977240",5.32094501464736e-06,5.27401122894572
"231","2853536",4.975690317068e-06,5.30314665761262
"232","2873024",3.55462533838955e-06,5.4492061676613
"233","368928",2.71496982404481e-06,5.56623499308201
"234","2817832",2.17240597047393e-06,5.66305901229613
"235","2945682",2.03914096610972e-06,5.69055275034377
"236","802408",1.89787828711121e-06,5.721731642768
"237","2759231",1.61582719875984e-06,5.79160508578778
"238","2890521",1.20046913036892e-06,5.92064900318947
"239","2806015",8.00405188996939e-07,6.0966901045118
"240","2934853",1.78243405409947e-07,6.74898652906123
"241","2782495",1.7656160262176e-07,6.75310373780614
"242","2870710",1.76477057321261e-07,6.75331174651649
"243","1390755",1.65854786258876e-07,6.78027199103732
"244","2845957",9.32018574699722e-08,7.03057543227133
"245","2466021",6.93206445161872e-09,8.15913740803945
"246","24841",3.42005934100336e-09,8.4659663584916
"247","2863050",4.210985837309e-10,9.37561621922777
